t,x0,x1, 
2.6625,0.819293,-2.1216,
2.66406,0.815976,-2.1251,
2.66563,0.812652,-2.12857,
2.66719,0.809324,-2.13203,
2.66875,0.80599,-2.13546,
2.67031,0.802651,-2.13887,
2.67188,0.799306,-2.14226,
2.67344,0.795956,-2.14563,
2.675,0.792601,-2.14898,
2.67656,0.78924,-2.1523,
2.67813,0.785875,-2.1556,
2.67969,0.782504,-2.15887,
2.68125,0.779128,-2.16213,
2.68281,0.775748,-2.16536,
2.68438,0.772362,-2.16856,
2.68594,0.768971,-2.17174,
2.6875,0.765575,-2.1749,
2.68906,0.762174,-2.17804,
2.69063,0.758769,-2.18115,
2.69219,0.755358,-2.18424,
2.69375,0.751943,-2.1873,
2.69531,0.748523,-2.19034,
2.69688,0.745098,-2.19336,
2.69844,0.741669,-2.19635,
2.7,0.738235,-2.19932,
2.70156,0.734796,-2.20226,
2.70312,0.731352,-2.20517,
2.70469,0.727905,-2.20807,
2.70625,0.724452,-2.21093,
2.70781,0.720995,-2.21378,
2.70938,0.717534,-2.2166,
2.71094,0.714069,-2.21939,
2.7125,0.710599,-2.22216,
2.71406,0.707124,-2.2249,
2.71563,0.703646,-2.22762,
2.71719,0.700163,-2.23031,
2.71875,0.696676,-2.23297,
2.72031,0.693185,-2.23562,
2.72188,0.68969,-2.23823,
2.72344,0.686191,-2.24082,
2.725,0.682687,-2.24339,
2.72656,0.67918,-2.24592,
2.72813,0.675669,-2.24844,
2.72969,0.672154,-2.25092,
2.73125,0.668635,-2.25339,
2.73281,0.665112,-2.25582,
2.73438,0.661585,-2.25823,
2.73594,0.658055,-2.26062,
2.7375,0.654521,-2.26298,
2.73906,0.650983,-2.26531,
2.74063,0.647442,-2.26762,
2.74219,0.643897,-2.2699,
2.74375,0.640348,-2.27215,
2.74531,0.636796,-2.27438,
2.74688,0.633241,-2.27658,
2.74844,0.629682,-2.27876,
2.75,0.62612,-2.28091,
2.75156,0.622554,-2.28304,
2.75313,0.618985,-2.28514,
2.75469,0.615413,-2.28722,
2.75625,0.611838,-2.28926,
2.75781,0.608259,-2.29129,
2.75938,0.604678,-2.29329,
2.76094,0.601093,-2.29526,
2.7625,0.597505,-2.29721,
2.76406,0.593914,-2.29913,
2.76562,0.59032,-2.30102,
2.76719,0.586723,-2.30289,
2.76875,0.583124,-2.30474,
2.77031,0.579521,-2.30656,
2.77188,0.575916,-2.30835,
2.77344,0.572307,-2.31012,
2.775,0.568696,-2.31187,
2.77656,0.565083,-2.31359,
2.77813,0.561467,-2.31528,
2.77969,0.557848,-2.31695,
2.78125,0.554226,-2.3186,
2.78281,0.550602,-2.32022,
2.78438,0.546975,-2.32182,
2.78594,0.543346,-2.32339,
2.7875,0.539715,-2.32494,
2.78906,0.536081,-2.32646,
2.79063,0.532445,-2.32796,
2.79219,0.528806,-2.32944,
2.79375,0.525165,-2.33089,
2.79531,0.521522,-2.33232,
2.79688,0.517877,-2.33372,
2.79844,0.514229,-2.3351,
2.8,0.51058,-2.33646,
2.80156,0.506928,-2.3378,
2.80313,0.503274,-2.33911,
2.80469,0.499618,-2.3404,
2.80625,0.49596,-2.34167,
2.80781,0.4923,-2.34291,
2.80938,0.488639,-2.34413,
2.81094,0.484975,-2.34533,
2.8125,0.481309,-2.34651,
2.81406,0.477642,-2.34767,
2.81563,0.473973,-2.3488,
2.81719,0.470302,-2.34991,
2.81875,0.46663,-2.351,
2.82031,0.462955,-2.35207,
2.82188,0.459279,-2.35312,
2.82344,0.455602,-2.35415,
2.825,0.451923,-2.35516,
2.82656,0.448242,-2.35614,
2.82812,0.44456,-2.35711,
2.82969,0.440876,-2.35806,
2.83125,0.437191,-2.35898,
2.83281,0.433504,-2.35989,
2.83438,0.429816,-2.36078,
2.83594,0.426127,-2.36165,
2.8375,0.422436,-2.36249,
2.83906,0.418744,-2.36332,
2.84063,0.415051,-2.36413,
2.84219,0.411356,-2.36493,
2.84375,0.40766,-2.3657,
2.84531,0.403963,-2.36646,
2.84688,0.400265,-2.3672,
2.84844,0.396566,-2.36792,
2.85,0.392865,-2.36862,
2.85156,0.389164,-2.36931,
2.85313,0.385461,-2.36998,
2.85469,0.381758,-2.37063,
2.85625,0.378053,-2.37126,
2.85781,0.374347,-2.37188,
2.85938,0.370641,-2.37249,
2.86094,0.366933,-2.37307,
2.8625,0.363225,-2.37364,
2.86406,0.359516,-2.3742,
2.86563,0.355806,-2.37474,
2.86719,0.352095,-2.37527,
2.86875,0.348383,-2.37578,
2.87031,0.34467,-2.37628,
2.87188,0.340957,-2.37676,
2.87344,0.337243,-2.37723,
2.875,0.333528,-2.37768,
2.87656,0.329813,-2.37812,
2.87813,0.326097,-2.37855,
2.87969,0.32238,-2.37896,
2.88125,0.318662,-2.37936,
2.88281,0.314944,-2.37975,
2.88438,0.311226,-2.38013,
2.88594,0.307506,-2.38049,
2.8875,0.303787,-2.38085,
2.88906,0.300066,-2.38119,
2.89062,0.296345,-2.38152,
2.89219,0.292624,-2.38183,
2.89375,0.288902,-2.38214,
2.89531,0.28518,-2.38243,
2.89688,0.281457,-2.38272,
2.89844,0.277734,-2.38299,
2.9,0.27401,-2.38326,
2.90156,0.270286,-2.38351,
2.90313,0.266562,-2.38376,
2.90469,0.262837,-2.38399,
2.90625,0.259112,-2.38422,
2.90781,0.255386,-2.38444,
2.90938,0.25166,-2.38465,
2.91094,0.247934,-2.38485,
2.9125,0.244208,-2.38504,
2.91406,0.240481,-2.38522,
2.91563,0.236754,-2.3854,
2.91719,0.233027,-2.38556,
2.91875,0.229299,-2.38572,
2.92031,0.225571,-2.38588,
2.92188,0.221843,-2.38602,
2.92344,0.218115,-2.38616,
2.925,0.214386,-2.38629,
2.92656,0.210658,-2.38642,
2.92813,0.206929,-2.38654,
2.92969,0.2032,-2.38665,
2.93125,0.199471,-2.38676,
2.93281,0.195741,-2.38686,
2.93438,0.192012,-2.38696,
2.93594,0.188282,-2.38705,
2.9375,0.184552,-2.38714,
2.93906,0.180822,-2.38722,
2.94063,0.177092,-2.3873,
2.94219,0.173362,-2.38737,
2.94375,0.169632,-2.38744,
2.94531,0.165901,-2.3875,
2.94688,0.162171,-2.38756,
2.94844,0.15844,-2.38761,
2.95,0.154709,-2.38767,
2.95156,0.150979,-2.38771,
2.95312,0.147248,-2.38776,
2.95469,0.143517,-2.3878,
2.95625,0.139786,-2.38784,
2.95781,0.136055,-2.38787,
2.95938,0.132324,-2.38791,
2.96094,0.128593,-2.38794,
2.9625,0.124861,-2.38797,
2.96406,0.12113,-2.38799,
2.96563,0.117399,-2.38801,
2.96719,0.113668,-2.38804,
2.96875,0.109936,-2.38805,
2.97031,0.106205,-2.38807,
2.97188,0.102474,-2.38809,
2.97344,0.0987423,-2.3881,
2.975,0.0950109,-2.38811,
2.97656,0.0912794,-2.38813,
2.97813,0.087548,-2.38814,
2.97969,0.0838165,-2.38814,
2.98125,0.080085,-2.38815,
2.98281,0.0763535,-2.38816,
2.98438,0.072622,-2.38816,
2.98594,0.0688905,-2.38817,
2.9875,0.065159,-2.38817,
2.98906,0.0614275,-2.38818,
2.99063,0.0576959,-2.38818,
2.99219,0.0539644,-2.38818,
2.99375,0.0502329,-2.38818,
2.99531,0.0465013,-2.38819,
2.99688,0.0427698,-2.38819,
2.99844,0.0390382,-2.38819,
3,0.0353067,-2.38819,
3.00156,0.0315752,-2.38819,
3.00313,0.0278436,-2.38819,
3.00469,0.0241121,-2.38819,
3.00625,0.0203805,-2.38819,
3.00781,0.016649,-2.38819,
3.00938,0.0129174,-2.38819,
3.01094,0.00918587,-2.38819,
3.0125,0.00545433,-2.38819,
3.01406,0.00172278,-2.38819,
3.01562,-0.00200877,-2.38819,
3.01719,-0.00574032,-2.38819,
3.01875,-0.00947186,-2.38819,
3.02031,-0.0132034,-2.38819,
3.02188,-0.016935,-2.38819,
3.02344,-0.0206665,-2.38819,
3.025,-0.0243981,-2.38819,
3.02656,-0.0281296,-2.38819,
3.02813,-0.0318611,-2.38819,
3.02969,-0.0355927,-2.38819,
3.03125,-0.0393242,-2.38819,
3.03281,-0.0430558,-2.38819,
3.03438,-0.0467873,-2.38819,
3.03594,-0.0505189,-2.38818,
3.0375,-0.0542504,-2.38818,
3.03906,-0.0579819,-2.38818,
3.04063,-0.0617135,-2.38818,
3.04219,-0.065445,-2.38817,
3.04375,-0.0691765,-2.38817,
3.04531,-0.072908,-2.38816,
3.04688,-0.0766395,-2.38816,
3.04844,-0.080371,-2.38815,
3.05,-0.0841025,-2.38814,
3.05156,-0.0878339,-2.38813,
3.05313,-0.0915654,-2.38812,
3.05469,-0.0952968,-2.38811,
3.05625,-0.0990282,-2.3881,
3.05781,-0.10276,-2.38808,
3.05938,-0.106491,-2.38807,
3.06094,-0.110222,-2.38805,
3.0625,-0.113954,-2.38803,
3.06406,-0.117685,-2.38801,
3.06563,-0.121416,-2.38798,
3.06719,-0.125147,-2.38796,
3.06875,-0.128879,-2.38793,
3.07031,-0.13261,-2.3879,
3.07188,-0.136341,-2.38786,
3.07344,-0.140072,-2.38782,
3.075,-0.143803,-2.38778,
3.07656,-0.147534,-2.38774,
3.07812,-0.151264,-2.38769,
3.07969,-0.154995,-2.38764,
3.08125,-0.158726,-2.38759,
3.08281,-0.162456,-2.38753,
3.08438,-0.166187,-2.38747,
3.08594,-0.169917,-2.3874,
3.0875,-0.173647,-2.38733,
3.08906,-0.177378,-2.38725,
3.09063,-0.181108,-2.38717,
3.09219,-0.184837,-2.38709,
3.09375,-0.188567,-2.387,
3.09531,-0.192297,-2.3869,
3.09688,-0.196026,-2.3868,
3.09844,-0.199756,-2.38669,
3.1,-0.203485,-2.38657,
3.10156,-0.207214,-2.38645,
3.10313,-0.210942,-2.38633,
3.10469,-0.214671,-2.38619,
3.10625,-0.218399,-2.38605,
3.10781,-0.222127,-2.3859,
3.10938,-0.225855,-2.38575,
3.11094,-0.229583,-2.38558,
3.1125,-0.23331,-2.38541,
3.11406,-0.237037,-2.38523,
3.11563,-0.240764,-2.38504,
3.11719,-0.24449,-2.38485,
3.11875,-0.248217,-2.38464,
3.12031,-0.251942,-2.38443,
3.12188,-0.255668,-2.3842,
3.12344,-0.259393,-2.38397,
3.125,-0.263118,-2.38372,
3.12656,-0.266842,-2.38347,
3.12813,-0.270566,-2.3832,
3.12969,-0.27429,-2.38293,
3.13125,-0.278013,-2.38264,
3.13281,-0.281735,-2.38235,
3.13438,-0.285458,-2.38204,
3.13594,-0.289179,-2.38171,
3.1375,-0.2929,-2.38138,
3.13906,-0.296621,-2.38104,
3.14062,-0.300341,-2.38068,
3.14219,-0.304061,-2.38031,
3.14375,-0.30778,-2.37992,
3.14531,-0.311498,-2.37952,
3.14688,-0.315216,-2.37911,
3.14844,-0.318933,-2.37869,
3.15,-0.322649,-2.37825,
3.15156,-0.326365,-2.37779,
3.15313,-0.33008,-2.37732,
3.15469,-0.333794,-2.37684,
3.15625,-0.337507,-2.37634,
3.15781,-0.34122,-2.37582,
3.15938,-0.344932,-2.37529,
3.16094,-0.348643,-2.37474,
3.1625,-0.352353,-2.37418,
3.16406,-0.356062,-2.3736,
3.16563,-0.35977,-2.373,
3.16719,-0.363478,-2.37238,
3.16875,-0.367184,-2.37175,
3.17031,-0.370889,-2.3711,
3.17188,-0.374594,-2.37043,
3.17344,-0.378297,-2.36974,
3.175,-0.381999,-2.36903,
3.17656,-0.3857,-2.3683,
3.17813,-0.3894,-2.36756,
3.17969,-0.393099,-2.36679,
3.18125,-0.396796,-2.366,
3.18281,-0.400492,-2.3652,
3.18438,-0.404187,-2.36437,
3.18594,-0.407881,-2.36352,
3.1875,-0.411573,-2.36265,
3.18906,-0.415264,-2.36176,
3.19063,-0.418954,-2.36085,
3.19219,-0.422642,-2.35992,
3.19375,-0.426329,-2.35896,
3.19531,-0.430014,-2.35798,
3.19688,-0.433697,-2.35698,
3.19844,-0.437379,-2.35595,
3.2,-0.44106,-2.35491,
3.20156,-0.444738,-2.35383,
3.20312,-0.448415,-2.35274,
3.20469,-0.452091,-2.35162,
3.20625,-0.455764,-2.35047,
3.20781,-0.459436,-2.3493,
3.20938,-0.463106,-2.34811,
3.21094,-0.466774,-2.34689,
3.2125,-0.47044,-2.34565,
3.21406,-0.474104,-2.34438,
3.21563,-0.477766,-2.34308,
3.21719,-0.481426,-2.34176,
3.21875,-0.485084,-2.34041,
3.22031,-0.48874,-2.33904,
3.22188,-0.492393,-2.33763,
3.22344,-0.496045,-2.33621,
3.225,-0.499694,-2.33475,
3.22656,-0.503341,-2.33326,
3.22813,-0.506985,-2.33175,
3.22969,-0.510628,-2.33021,
3.23125,-0.514267,-2.32865,
3.23281,-0.517905,-2.32705,
3.23438,-0.521539,-2.32542,
3.23594,-0.525171,-2.32377,
3.2375,-0.528801,-2.32209,
3.23906,-0.532428,-2.32038,
3.24063,-0.536052,-2.31863,
3.24219,-0.539674,-2.31686,
3.24375,-0.543292,-2.31506,
3.24531,-0.546908,-2.31323,
3.24688,-0.550521,-2.31137,
3.24844,-0.554131,-2.30948,
3.25,-0.557738,-2.30756,
3.25156,-0.561342,-2.3056,
3.25313,-0.564943,-2.30362,
3.25469,-0.568541,-2.3016,
3.25625,-0.572136,-2.29956,
3.25781,-0.575727,-2.29748,
3.25938,-0.579315,-2.29537,
3.26094,-0.5829,-2.29323,
3.2625,-0.586482,-2.29106,
3.26406,-0.59006,-2.28886,
3.26562,-0.593634,-2.28662,
3.26719,-0.597206,-2.28435,
3.26875,-0.600773,-2.28205,
3.27031,-0.604337,-2.27972,
3.27188,-0.607897,-2.27735,
3.27344,-0.611454,-2.27495,
3.275,-0.615006,-2.27252,
3.27656,-0.618555,-2.27006,
3.27813,-0.6221,-2.26756,
3.27969,-0.625641,-2.26503,
3.28125,-0.629178,-2.26247,
3.28281,-0.632712,-2.25987,
3.28438,-0.636241,-2.25724,
3.28594,-0.639765,-2.25458,
3.2875,-0.643286,-2.25188,
3.28906,-0.646802,-2.24915,
3.29063,-0.650315,-2.24639,
3.29219,-0.653822,-2.24359,
3.29375,-0.657326,-2.24076,
3.29531,-0.660825,-2.23789,
3.29688,-0.664319,-2.235,
3.29844,-0.667809,-2.23206,
3.3,-0.671294,-2.2291,
3.30156,-0.674775,-2.2261,
3.30313,-0.678251,-2.22306,
3.30469,-0.681722,-2.21999,
3.30625,-0.685188,-2.21689,
3.30781,-0.68865,-2.21376,
3.30938,-0.692106,-2.21059,
3.31094,-0.695558,-2.20738,
3.3125,-0.699004,-2.20414,
3.31406,-0.702446,-2.20087,
3.31563,-0.705882,-2.19757,
3.31719,-0.709313,-2.19423,
3.31875,-0.712739,-2.19085,
3.32031,-0.71616,-2.18745,
3.32188,-0.719575,-2.184,
3.32344,-0.722985,-2.18053,
3.325,-0.726389,-2.17702,
3.32656,-0.729788,-2.17348,
3.32812,-0.733181,-2.1699,
3.32969,-0.736569,-2.16629,
3.33125,-0.739951,-2.16265,
3.33281,-0.743327,-2.15897,
3.33438,-0.746697,-2.15526,
3.33594,-0.750062,-2.15151,
3.3375,-0.753421,-2.14773,
3.33906,-0.756774,-2.14392,
3.34063,-0.760121,-2.14008,
3.34219,-0.763462,-2.1362,
3.34375,-0.766796,-2.13229,
3.34531,-0.770125,-2.12835,
3.34688,-0.773447,-2.12437,
3.34844,-0.776764,-2.12036,
3.35,-0.780073,-2.11632,
3.35156,-0.783377,-2.11225,
3.35313,-0.786674,-2.10814,
3.35469,-0.789965,-2.104,
3.35625,-0.793249,-2.09983,
3.35781,-0.796527,-2.09563,
3.35938,-0.799798,-2.09139,
3.36094,-0.803062,-2.08712,
3.3625,-0.80632,-2.08282,
3.36406,-0.809571,-2.07849,
3.36563,-0.812816,-2.07413,
3.36719,-0.816053,-2.06974,
3.36875,-0.819283,-2.06531,
3.37031,-0.822507,-2.06086,
3.37188,-0.825724,-2.05637,
3.37344,-0.828933,-2.05185,
3.375,-0.832136,-2.0473,
3.37656,-0.835331,-2.04273,
3.37813,-0.838519,-2.03812,
3.37969,-0.8417,-2.03348,
3.38125,-0.844874,-2.02881,
3.38281,-0.84804,-2.02411,
3.38438,-0.851199,-2.01938,
3.38594,-0.854351,-2.01463,
3.3875,-0.857495,-2.00984,
3.38906,-0.860631,-2.00502,
3.39062,-0.86376,-2.00018,
3.39219,-0.866882,-1.9953,
3.39375,-0.869996,-1.9904,
3.39531,-0.873102,-1.98547,
3.39688,-0.8762,-1.98051,
3.39844,-0.879291,-1.97553,
3.4,-0.882374,-1.97051,
3.40156,-0.885449,-1.96547,
3.40313,-0.888516,-1.9604,
3.40469,-0.891575,-1.9553,
3.40625,-0.894626,-1.95018,
3.40781,-0.897669,-1.94503,
3.40938,-0.900704,-1.93985,
3.41094,-0.903731,-1.93464,
3.4125,-0.90675,-1.92941,
3.41406,-0.909761,-1.92416,
3.41563,-0.912763,-1.91888,
3.41719,-0.915757,-1.91357,
3.41875,-0.918743,-1.90824,
3.42031,-0.92172,-1.90288,
3.42188,-0.92469,-1.89749,
3.42344,-0.92765,-1.89209,
3.425,-0.930602,-1.88665,
3.42656,-0.933546,-1.8812,
3.42813,-0.936481,-1.87572,
3.42969,-0.939408,-1.87021,
3.43125,-0.942325,-1.86468,
3.43281,-0.945235,-1.85913,
3.43438,-0.948135,-1.85355,
3.43594,-0.951027,-1.84796,
3.4375,-0.95391,-1.84233,
3.43906,-0.956784,-1.83669,
3.44063,-0.95965,-1.83102,
3.44219,-0.962506,-1.82533,
3.44375,-0.965354,-1.81962,
3.44531,-0.968192,-1.81389,
3.44688,-0.971022,-1.80814,
3.44844,-0.973843,-1.80236,
3.45,-0.976655,-1.79657,
3.45156,-0.979457,-1.79075,
3.45312,-0.982251,-1.78491,
3.45469,-0.985035,-1.77905,
3.45625,-0.98781,-1.77318,
3.45781,-0.990576,-1.76728,
3.45938,-0.993333,-1.76136,
3.46094,-0.99608,-1.75542,
3.4625,-0.998819,-1.74946,
3.46406,-1.00155,-1.74349,
3.46563,-1.00427,-1.73749,
3.46719,-1.00698,-1.73148,
3.46875,-1.00968,-1.72545,
3.47031,-1.01237,-1.7194,
3.47188,-1.01505,-1.71333,
3.47344,-1.01772,-1.70724,
3.475,-1.02039,-1.70114,
3.47656,-1.02304,-1.69502,
3.47813,-1.02568,-1.68888,
3.47969,-1.02832,-1.68273,
3.48125,-1.03094,-1.67655,
3.48281,-1.03356,-1.67037,
3.48438,-1.03616,-1.66416,
3.48594,-1.03876,-1.65794,
3.4875,-1.04134,-1.65171,
3.48906,-1.04392,-1.64545,
3.49063,-1.04648,-1.63919,
3.49219,-1.04904,-1.6329,
3.49375,-1.05159,-1.6266,
3.49531,-1.05412,-1.62029,
3.49688,-1.05665,-1.61397,
3.49844,-1.05917,-1.60762,
3.5,-1.06167,-1.60127,
3.50156,-1.06417,-1.5949,
3.50313,-1.06666,-1.58851,
3.50469,-1.06914,-1.58212,
3.50625,-1.0716,-1.57571,
3.50781,-1.07406,-1.56928,
3.50938,-1.07651,-1.56284,
3.51094,-1.07894,-1.55639,
3.5125,-1.08137,-1.54993,
3.51406,-1.08379,-1.54346,
3.51562,-1.08619,-1.53697,
3.51719,-1.08859,-1.53047,
3.51875,-1.09098,-1.52396,
3.52031,-1.09335,-1.51744,
3.52188,-1.09572,-1.5109,
3.52344,-1.09807,-1.50436,
3.525,-1.10042,-1.4978,
3.52656,-1.10275,-1.49123,
3.52813,-1.10508,-1.48465,
3.52969,-1.10739,-1.47806,
3.53125,-1.1097,-1.47146,
3.53281,-1.11199,-1.46485,
3.53438,-1.11428,-1.45823,
3.53594,-1.11655,-1.4516,
3.5375,-1.11881,-1.44496,
3.53906,-1.12107,-1.43831,
3.54063,-1.12331,-1.43165,
3.54219,-1.12554,-1.42499,
3.54375,-1.12776,-1.41831,
3.54531,-1.12997,-1.41162,
3.54688,-1.13217,-1.40493,
3.54844,-1.13436,-1.39822,
3.55,-1.13654,-1.39151,
3.55156,-1.13871,-1.38479,
3.55313,-1.14087,-1.37806,
3.55469,-1.14302,-1.37133,
3.55625,-1.14515,-1.36458,
3.55781,-1.14728,-1.35783,
3.55938,-1.1494,-1.35107,
3.56094,-1.1515,-1.3443,
3.5625,-1.1536,-1.33753,
3.56406,-1.15568,-1.33075,
3.56563,-1.15776,-1.32396,
3.56719,-1.15982,-1.31716,
3.56875,-1.16187,-1.31036,
3.57031,-1.16391,-1.30355,
3.57188,-1.16595,-1.29674,
3.57344,-1.16797,-1.28992,
3.575,-1.16998,-1.28309,
3.57656,-1.17198,-1.27626,
3.57812,-1.17397,-1.26942,
3.57969,-1.17594,-1.26257,
3.58125,-1.17791,-1.25572,
3.58281,-1.17987,-1.24886,
3.58438,-1.18181,-1.242,
3.58594,-1.18375,-1.23513,
3.5875,-1.18567,-1.22826,
3.58906,-1.18759,-1.22138,
3.59063,-1.18949,-1.2145,
3.59219,-1.19138,-1.20761,
3.59375,-1.19326,-1.20072,
3.59531,-1.19513,-1.19382,
3.59688,-1.19699,-1.18692,
3.59844,-1.19884,-1.18002,
3.6,-1.20068,-1.17311,
3.60156,-1.20251,-1.16619,
3.60313,-1.20433,-1.15927,
3.60469,-1.20613,-1.15235,
3.60625,-1.20793,-1.14543,
3.60781,-1.20971,-1.13849,
3.60938,-1.21149,-1.13156,
3.61094,-1.21325,-1.12462,
3.6125,-1.215,-1.11768,
3.61406,-1.21674,-1.11074,
3.61563,-1.21847,-1.10379,
3.61719,-1.22019,-1.09684,
3.61875,-1.2219,-1.08988,
3.62031,-1.2236,-1.08292,
3.62188,-1.22528,-1.07596,
3.62344,-1.22696,-1.069,
3.625,-1.22862,-1.06203,
3.62656,-1.23028,-1.05506,
3.62813,-1.23192,-1.04809,
3.62969,-1.23355,-1.04112,
3.63125,-1.23517,-1.03414,
3.63281,-1.23678,-1.02716,
3.63438,-1.23838,-1.02018,
3.63594,-1.23997,-1.01319,
3.6375,-1.24155,-1.0062,
3.63906,-1.24312,-0.999214,
3.64062,-1.24467,-0.992223,
3.64219,-1.24622,-0.985229,
3.64375,-1.24775,-0.978233,
3.64531,-1.24927,-0.971235,
3.64688,-1.25079,-0.964235,
3.64844,-1.25229,-0.957233,
3.65,-1.25378,-0.950229,
3.65156,-1.25526,-0.943223,
3.65313,-1.25673,-0.936216,
3.65469,-1.25818,-0.929207,
3.65625,-1.25963,-0.922196,
3.65781,-1.26106,-0.915184,
3.65938,-1.26249,-0.90817,
3.66094,-1.2639,-0.901155,
3.6625,-1.26531,-0.894138,
3.66406,-1.2667,-0.88712,
3.66563,-1.26808,-0.8801,
3.66719,-1.26945,-0.873079,
3.66875,-1.27081,-0.866057,
3.67031,-1.27215,-0.859033,
3.67188,-1.27349,-0.852008,
3.67344,-1.27482,-0.844982,
3.675,-1.27613,-0.837955,
3.67656,-1.27743,-0.830927,
3.67813,-1.27873,-0.823897,
3.67969,-1.28001,-0.816867,
3.68125,-1.28128,-0.809835,
3.68281,-1.28254,-0.802803,
3.68438,-1.28379,-0.795769,
3.68594,-1.28503,-0.788735,
3.6875,-1.28625,-0.781699,
3.68906,-1.28747,-0.774663,
3.69063,-1.28867,-0.767626,
3.69219,-1.28987,-0.760588,
3.69375,-1.29105,-0.753549,
3.69531,-1.29222,-0.746509,
3.69688,-1.29338,-0.739468,
3.69844,-1.29453,-0.732427,
3.7,-1.29567,-0.725385,
3.70156,-1.2968,-0.718342,
3.70312,-1.29792,-0.711298,
3.70469,-1.29902,-0.704253,
3.70625,-1.30012,-0.697208,
3.70781,-1.3012,-0.690162,
3.70938,-1.30228,-0.683116,
3.71094,-1.30334,-0.676068,
3.7125,-1.30439,-0.66902,
3.71406,-1.30543,-0.661972,
3.71563,-1.30646,-0.654922,
3.71719,-1.30747,-0.647872,
3.71875,-1.30848,-0.640821,
3.72031,-1.30948,-0.63377,
3.72188,-1.31046,-0.626718,
3.72344,-1.31144,-0.619665,
3.725,-1.3124,-0.612611,
3.72656,-1.31335,-0.605557,
3.72813,-1.31429,-0.598503,
3.72969,-1.31522,-0.591447,
3.73125,-1.31614,-0.584391,
3.73281,-1.31705,-0.577334,
3.73438,-1.31794,-0.570277,
3.73594,-1.31883,-0.563218,
3.7375,-1.3197,-0.55616,
3.73906,-1.32057,-0.5491,
3.74063,-1.32142,-0.54204,
3.74219,-1.32226,-0.534979,
3.74375,-1.32309,-0.527917,
3.74531,-1.32391,-0.520854,
3.74688,-1.32472,-0.513791,
3.74844,-1.32552,-0.506727,
3.75,-1.3263,-0.499662,
3.75156,-1.32708,-0.492597,
3.75313,-1.32784,-0.48553,
3.75469,-1.3286,-0.478463,
3.75625,-1.32934,-0.471395,
3.75781,-1.33007,-0.464326,
3.75938,-1.33079,-0.457256,
3.76094,-1.3315,-0.450186,
3.7625,-1.33219,-0.443114,
3.76406,-1.33288,-0.436042,
3.76562,-1.33356,-0.428969,
3.76719,-1.33422,-0.421894,
3.76875,-1.33488,-0.414819,
3.77031,-1.33552,-0.407743,
3.77188,-1.33615,-0.400665,
3.77344,-1.33677,-0.393587,
3.775,-1.33738,-0.386508,
3.77656,-1.33798,-0.379427,
3.77813,-1.33857,-0.372346,
3.77969,-1.33914,-0.365263,
3.78125,-1.33971,-0.358179,
3.78281,-1.34026,-0.351094,
3.78438,-1.3408,-0.344008,
3.78594,-1.34134,-0.33692,
3.7875,-1.34186,-0.329831,
3.78906,-1.34237,-0.322741,
3.79063,-1.34287,-0.31565,
3.79219,-1.34335,-0.308557,
3.79375,-1.34383,-0.301463,
3.79531,-1.3443,-0.294368,
3.79688,-1.34475,-0.287271,
3.79844,-1.34519,-0.280172,
3.8,-1.34563,-0.273073,
3.80156,-1.34605,-0.265971,
3.80313,-1.34646,-0.258868,
3.80469,-1.34686,-0.251764,
3.80625,-1.34724,-0.244658,
3.80781,-1.34762,-0.23755,
3.80938,-1.34799,-0.23044,
3.81094,-1.34834,-0.223329,
3.8125,-1.34868,-0.216216,
3.81406,-1.34902,-0.209102,
3.81563,-1.34934,-0.201985,
3.81719,-1.34965,-0.194867,
3.81875,-1.34995,-0.187747,
3.82031,-1.35023,-0.180625,
3.82188,-1.35051,-0.1735,
3.82344,-1.35078,-0.166374,
3.825,-1.35103,-0.159246,
3.82656,-1.35127,-0.152116,
3.82812,-1.35151,-0.144984,
3.82969,-1.35173,-0.13785,
3.83125,-1.35194,-0.130713,
3.83281,-1.35214,-0.123574,
3.83438,-1.35232,-0.116433,
3.83594,-1.3525,-0.10929,
3.8375,-1.35266,-0.102145,
3.83906,-1.35282,-0.0949966,
3.84063,-1.35296,-0.0878463,
3.84219,-1.35309,-0.0806935,
3.84375,-1.35321,-0.0735383,
3.84531,-1.35332,-0.0663806,
3.84688,-1.35342,-0.0592204,
3.84844,-1.35351,-0.0520575,
3.85,-1.35358,-0.0448921,
3.85156,-1.35365,-0.037724,
3.85313,-1.3537,-0.0305532,
3.85469,-1.35374,-0.0233796,
3.85625,-1.35377,-0.0162033,
3.85781,-1.35379,-0.00902411,
3.85938,-1.3538,-0.0018421,
3.86094,-1.3538,0.00534281,
3.8625,-1.35379,0.0125306,
3.86406,-1.35376,0.0197215,
3.86563,-1.35372,0.0269153,
3.86719,-1.35368,0.0341122,
3.86875,-1.35362,0.0413122,
3.87031,-1.35355,0.0485153,
3.87188,-1.35347,0.0557216,
3.87344,-1.35337,0.0629311,
3.875,-1.35327,0.0701439,
3.87656,-1.35315,0.07736,
3.87813,-1.35303,0.0845794,
3.87969,-1.35289,0.0918021,
3.88125,-1.35274,0.0990283,
3.88281,-1.35258,0.106258,
3.88438,-1.35241,0.113491,
3.88594,-1.35223,0.120728,
3.8875,-1.35203,0.127968,
3.88906,-1.35183,0.135212,
3.89062,-1.35161,0.142459,
3.89219,-1.35138,0.149711,
3.89375,-1.35114,0.156965,
3.89531,-1.35089,0.164224,
